Date,Category,Units Sold,Inventory Level,Units Ordered,Price,Discount,Seasonality
2022-11-16,Electronics,3564,6768,2698,54.03,20,Autumn
2022-11-17,Electronics,4434,7823,2724,52.79,20,Autumn
2022-11-18,Electronics,3002,6230,2778,49.96,20,Autumn
2022-11-19,Electronics,3321,6520,2558,47.58,20,Autumn
2022-11-20,Electronics,3351,7629,2359,58.56,20,Autumn
2022-11-21,Electronics,2621,6774,2455,44.09,20,Autumn
2022-11-22,Electronics,3629,6361,3019,49.52,20,Autumn
2022-11-23,Electronics,3268,6518,2791,55.58,20,Autumn
2022-11-24,Electronics,2686,5582,2849,49.38,20,Autumn
2022-11-25,Electronics,3413,6962,2806,62.37,20,Autumn
2022-11-26,Electronics,4125,7758,3273,58.83,20,Autumn
2022-11-27,Electronics,2635,6150,2434,53.67,20,Autumn
2022-11-28,Electronics,3282,6311,2336,54.7,20,Autumn
2022-11-29,Electronics,3874,7737,2896,59.23,20,Autumn
2022-11-30,Electronics,3402,7577,2876,49.87,20,Autumn
2022-12-01,Electronics,3453,6344,2409,57.15,20,Autumn
2022-12-02,Electronics,3180,6421,1793,48.31,20,Autumn
2022-12-03,Electronics,3405,6392,2304,54.21,20,Autumn
2022-12-04,Electronics,3277,6859,2490,50.96,20,Autumn
2022-12-05,Electronics,2890,5825,2981,51.32,20,Autumn
2022-12-06,Electronics,3068,6670,2793,54.49,20,Autumn
2022-12-07,Electronics,2071,6804,2787,59.95,20,Autumn
2022-12-08,Electronics,3695,6956,2709,50.09,20,Autumn
2022-12-09,Electronics,2111,6460,2819,52.82,20,Autumn
2022-12-10,Electronics,1832,6044,2767,56.39,20,Autumn
2022-12-11,Electronics,3497,6837,2176,57.42,20,Autumn
2022-12-12,Electronics,3760,7291,2958,59.77,20,Autumn
2022-12-13,Electronics,2767,6137,2667,49.37,20,Autumn
2022-12-14,Electronics,3318,7328,2644,61.17,20,Autumn
2022-12-15,Electronics,3276,7082,2648,64.46,20,Autumn
2022-12-16,Electronics,3460,6894,2497,58.06,20,Autumn
2022-12-17,Electronics,3150,6856,3086,52.29,20,Autumn
2022-12-18,Electronics,3300,5966,2828,60.53,20,Autumn
2022-12-19,Electronics,3164,5597,2384,48.13,20,Autumn
2022-12-20,Electronics,2858,5917,2993,54.39,20,Autumn
2022-12-21,Electronics,3006,6432,3145,56.04,20,Winter
2022-12-22,Electronics,3035,8337,2804,58.3,20,Winter
2022-12-23,Electronics,3751,6749,2672,55.25,20,Winter
2022-12-24,Electronics,2548,6007,2794,50.56,20,Winter
2022-12-25,Electronics,2803,7241,2693,57.38,20,Winter
2022-12-26,Electronics,3945,7836,2810,59.95,20,Winter
2022-12-27,Electronics,3266,6382,3106,54.49,20,Winter
2022-12-28,Electronics,3165,6641,2301,58.03,20,Winter
2022-12-29,Electronics,3554,7374,2798,59.39,20,Winter
2022-12-30,Electronics,2555,5929,2349,46.16,20,Winter
2022-12-31,Electronics,2722,6366,3147,53.93,20,Winter
2023-01-01,Electronics,4189,7039,2675,54.05,20,Winter
2023-01-02,Electronics,3961,7175,3018,44.09,20,Winter
2023-01-03,Electronics,4018,8117,2495,54.21,20,Winter
2023-01-04,Electronics,2837,6273,3056,54.57,20,Winter
2023-01-05,Electronics,3133,6670,3041,59.08,20,Winter
2023-01-06,Electronics,2782,6574,2733,55.84,20,Winter
2023-01-07,Electronics,2740,6310,2707,51.79,20,Winter
2023-01-08,Electronics,3882,7473,2820,62.77,20,Winter
2023-01-09,Electronics,3698,6712,2819,63.36,20,Winter
2023-01-10,Electronics,3432,6837,2595,52.08,20,Winter
2023-01-11,Electronics,2531,5029,2836,59.34,20,Winter
2023-01-12,Electronics,4151,6868,2854,54.43,20,Winter
2023-01-13,Electronics,4519,7873,2708,58.87,20,Winter
2023-01-14,Electronics,3155,6674,2715,65.48,20,Winter
2023-01-15,Electronics,3426,6974,3189,49.24,20,Winter
2023-01-16,Electronics,2832,7077,3227,54.5,20,Winter
2023-01-17,Electronics,4075,8584,2755,44.03,20,Winter
2023-01-18,Electronics,4107,7729,2838,56.83,20,Winter
2023-01-19,Electronics,2586,6353,2362,61.92,20,Winter
2023-01-20,Electronics,2573,6238,2716,49.95,20,Winter
2023-01-21,Electronics,3596,6912,2718,52.02,20,Winter
2023-01-22,Electronics,3312,6862,2821,46.56,20,Winter
2023-01-23,Electronics,3981,6895,2727,61.83,20,Winter
2023-01-24,Electronics,3039,5959,2657,65.03,20,Winter
2023-01-25,Electronics,3331,7178,2479,53.03,20,Winter
2023-01-26,Electronics,3480,7028,2838,50.04,20,Winter
2023-01-27,Electronics,2380,5514,2530,53.36,20,Winter
2023-01-28,Electronics,3469,6700,2950,60.97,20,Winter
2023-01-29,Electronics,3325,6407,2831,59.17,20,Winter
2023-01-30,Electronics,3082,5825,2523,51.71,20,Winter
2023-01-31,Electronics,2889,6349,2700,55.99,20,Winter
2023-02-01,Electronics,3199,5533,2781,57.29,20,Winter
2023-02-02,Electronics,2732,7688,3051,54.76,20,Winter
2023-02-03,Electronics,3268,6309,2796,59.68,20,Winter
2023-02-04,Electronics,2943,6783,2670,56.22,20,Winter
2023-02-05,Electronics,3874,6758,2342,49.05,20,Winter
2023-02-06,Electronics,2518,6922,2704,52.83,20,Winter
2023-02-07,Electronics,3488,7169,2328,59.56,20,Winter
2023-02-08,Electronics,3226,5993,2420,55.73,20,Winter
2023-02-09,Electronics,2427,6750,2596,49.45,20,Winter
2023-02-10,Electronics,4113,8033,2842,58.07,20,Winter
2023-02-11,Electronics,3854,8151,2879,39.54,20,Winter
2023-02-12,Electronics,3520,6239,2620,53.34,20,Winter
2023-02-13,Electronics,3853,7639,2531,59.09,20,Winter
2023-02-14,Electronics,3594,6823,2498,48.54,20,Winter
2023-02-15,Electronics,3283,7461,2246,58.71,20,Winter
2023-02-16,Electronics,4478,8180,1993,51.02,20,Winter
2023-02-17,Electronics,3471,6348,2561,69.78,20,Winter
2023-02-18,Electronics,3932,6626,2033,54.56,20,Winter
2023-02-19,Electronics,3390,7177,2685,61.45,20,Winter
2023-02-20,Electronics,4426,7674,2917,51.48,20,Winter
2023-02-21,Electronics,3455,6722,2328,63.95,20,Winter
2023-02-22,Electronics,4820,7698,2329,51.31,20,Winter
2023-02-23,Electronics,3615,6345,2931,52.46,20,Winter
2023-02-24,Electronics,3850,6548,2684,50.39,20,Winter
2023-02-25,Electronics,2858,6156,3076,50.11,20,Winter
2023-02-26,Electronics,3446,6089,2570,44.09,20,Winter
2023-02-27,Electronics,3016,6321,3022,54.53,20,Winter
2023-02-28,Electronics,3082,6105,2866,59.77,20,Winter
2023-03-01,Electronics,3791,7551,3089,48.17,20,Winter
2023-03-02,Electronics,3648,6670,2858,60.09,15,Winter
2023-03-03,Electronics,2655,5458,2576,44.95,20,Winter
2023-03-04,Electronics,3792,7228,2817,52.29,20,Winter
2023-03-05,Electronics,3445,7248,2962,67.32,20,Winter
2023-03-06,Electronics,2371,6993,2596,51.4,20,Winter
2023-03-07,Electronics,4106,7297,2989,61.02,20,Winter
2023-03-08,Electronics,2862,7408,2587,61.66,20,Winter
2023-03-09,Electronics,3596,6852,2617,60.86,20,Winter
2023-03-10,Electronics,3748,7339,3050,57.9,20,Winter
2023-03-11,Electronics,3332,6397,2975,50.61,20,Winter
2023-03-12,Electronics,3915,6819,3090,55.93,20,Winter
2023-03-13,Electronics,3510,7080,2765,55.2,20,Winter
2023-03-14,Electronics,2909,6638,2844,61.28,20,Winter
2023-03-15,Electronics,3113,7006,2276,50.09,20,Winter
2023-03-16,Electronics,2694,6991,3183,60.93,20,Winter
2023-03-17,Electronics,4047,7296,2614,58.26,20,Winter
2023-03-18,Electronics,3733,6911,2956,55.27,20,Winter
2023-03-19,Electronics,2962,6784,3199,57.52,20,Winter
2023-03-20,Electronics,3692,7076,2811,52.3,20,Winter
2023-03-21,Electronics,3078,6183,3067,52.0,20,Spring
2023-03-22,Electronics,3353,6296,2634,56.74,20,Spring
2023-03-23,Electronics,2876,5953,2616,68.05,20,Spring
2023-03-24,Electronics,2875,6833,2921,59.06,20,Spring
2023-03-25,Electronics,3459,6992,3097,46.39,20,Spring
2023-03-26,Electronics,2806,6359,2458,58.97,20,Spring
2023-03-27,Electronics,3326,6612,2485,61.87,20,Spring
2023-03-28,Electronics,3940,7454,2140,55.02,20,Spring
2023-03-29,Electronics,3413,6279,2899,51.88,20,Spring
2023-03-30,Electronics,3135,6602,2540,64.84,20,Spring
2023-03-31,Electronics,3479,7238,2767,57.49,20,Spring
2023-04-01,Electronics,2787,6370,2933,59.8,20,Spring
2023-04-02,Electronics,3924,7387,3053,62.85,20,Spring
2023-04-03,Electronics,3551,7126,2918,51.98,20,Spring
2023-04-04,Electronics,4046,7550,2580,48.89,20,Spring
2023-04-05,Electronics,3890,6748,3014,67.21,20,Spring
2023-04-06,Electronics,2959,6597,2724,50.22,20,Spring
2023-04-07,Electronics,2845,7484,2179,55.39,20,Spring
2023-04-08,Electronics,3222,6724,2845,63.35,20,Spring
2023-04-09,Electronics,4395,6458,3059,57.23,20,Spring
2023-04-10,Electronics,3019,6352,2899,62.07,20,Spring
2023-04-11,Electronics,3311,7446,3142,55.45,20,Spring
2023-04-12,Electronics,3817,7659,2828,61.1,20,Spring
2023-04-13,Electronics,3545,6716,3101,62.65,20,Spring
2023-04-14,Electronics,3132,6957,3078,63.78,20,Spring
2023-04-15,Electronics,3095,6114,2215,52.01,20,Spring
2023-04-16,Electronics,4206,7893,2514,54.75,20,Spring
2023-04-17,Electronics,2626,6213,2829,50.05,20,Spring
2023-04-18,Electronics,2823,6259,2646,58.85,20,Spring
2023-04-19,Electronics,3741,6893,2412,64.47,20,Spring
2023-04-20,Electronics,2781,7147,2962,57.09,20,Spring
2023-04-21,Electronics,4425,7179,2315,49.64,20,Spring
2023-04-22,Electronics,3106,5594,2567,59.0,20,Spring
2023-04-23,Electronics,3987,7330,2577,53.91,20,Spring
2023-04-24,Electronics,3660,6543,2527,53.18,20,Spring
2023-04-25,Electronics,3452,7173,2855,47.93,20,Spring
2023-04-26,Electronics,3562,7327,2244,58.2,20,Spring
2023-04-27,Electronics,4242,7385,2689,49.96,20,Spring
2023-04-28,Electronics,3252,6671,2553,40.47,20,Spring
2023-04-29,Electronics,4245,7701,2791,56.07,20,Spring
2023-04-30,Electronics,3770,8079,3000,69.9,20,Spring
2023-05-01,Electronics,4107,7822,2777,57.31,20,Spring
2023-05-02,Electronics,3610,6253,3150,53.54,20,Spring
2023-05-03,Electronics,2619,5870,2537,56.02,20,Spring
2023-05-04,Electronics,3333,7118,2787,58.95,20,Spring
2023-05-05,Electronics,2374,6460,2823,53.01,20,Spring
2023-05-06,Electronics,3071,7208,2849,62.07,20,Spring
2023-05-07,Electronics,3758,6424,2831,47.81,20,Spring
2023-05-08,Electronics,3021,6430,2353,52.76,20,Spring
2023-05-09,Electronics,3432,6730,2819,59.84,20,Spring
2023-05-10,Electronics,4110,6259,2734,64.9,20,Spring
2023-05-11,Electronics,4040,6732,2869,47.07,20,Spring
2023-05-12,Electronics,4017,6687,2671,58.04,20,Spring
2023-05-13,Electronics,3169,5719,3053,57.85,20,Spring
2023-05-14,Electronics,3373,7503,2629,53.28,20,Spring
2023-05-15,Electronics,3151,6881,2744,67.81,20,Spring
2023-05-16,Electronics,4415,7592,3191,54.45,20,Spring
2023-05-17,Electronics,3912,5586,2835,68.03,20,Spring
2023-05-18,Electronics,3478,6142,2371,52.66,20,Spring
2023-05-19,Electronics,3654,6916,3015,48.31,20,Spring
2023-05-20,Electronics,3586,7107,2805,61.63,20,Spring
2023-05-21,Electronics,3229,6072,2642,63.06,20,Spring
2023-05-22,Electronics,2722,5716,2850,50.57,20,Spring
2023-05-23,Electronics,2602,7417,2707,61.65,20,Spring
2023-05-24,Electronics,4333,7571,2758,59.04,20,Spring
2023-05-25,Electronics,3768,7235,2634,66.38,20,Spring
2023-05-26,Electronics,3466,7349,2967,52.24,20,Spring
2022-01-01,Toys,2105,3997,1602,58.81,20,Winter
2022-01-02,Toys,2022,4206,1637,57.83,20,Winter
2022-01-03,Toys,2096,4471,1907,50.04,20,Winter
2022-01-04,Toys,2285,4482,1884,68.15,20,Winter
2022-01-05,Toys,1912,4233,1439,40.17,20,Winter
2022-01-06,Toys,1581,3349,1637,64.77,20,Winter
2022-01-07,Toys,1684,3615,1530,63.65,20,Winter
2022-01-08,Toys,1698,3770,1204,55.08,20,Winter
2022-01-09,Toys,2230,5041,1610,57.73,20,Winter
2022-01-10,Toys,2893,4684,1994,54.7,20,Winter
2022-01-11,Toys,2521,4656,1556,57.82,20,Winter
2022-01-12,Toys,1702,4411,1550,56.29,15,Winter
2022-01-13,Toys,1409,3845,1137,71.53,20,Winter
2022-01-14,Toys,2063,4709,1610,53.95,20,Winter
2022-01-15,Toys,2552,4440,1629,64.4,20,Winter
2022-01-16,Toys,2522,3937,1461,54.35,20,Winter
2022-01-17,Toys,1224,3046,1879,49.36,20,Winter
2022-01-18,Toys,2766,4592,1632,56.69,20,Winter
2022-01-19,Toys,2038,4687,1852,51.0,20,Winter
2022-01-20,Toys,1963,4850,1697,62.13,20,Winter
2022-01-21,Toys,1601,3426,1555,65.33,20,Winter
2022-01-22,Toys,1687,4414,1357,55.25,20,Winter
2022-01-23,Toys,2269,4007,1860,51.98,20,Winter
2022-01-24,Toys,1153,2522,1841,47.14,20,Winter
2022-01-25,Toys,2035,4248,1595,59.16,20,Winter
2022-01-26,Toys,2911,4477,1748,56.37,20,Winter
2022-01-27,Toys,2538,4532,1694,57.81,20,Winter
2022-01-28,Toys,2020,4101,1820,60.48,20,Winter
2022-01-29,Toys,1907,4462,1599,43.79,20,Winter
2022-01-30,Toys,1862,4878,1721,60.35,20,Winter
2022-01-31,Toys,1724,3978,1552,62.69,20,Winter
2022-02-01,Toys,1485,3631,1670,52.94,20,Winter
2022-02-02,Toys,2898,5064,1761,44.09,20,Winter
2022-02-03,Toys,2061,3046,1815,48.18,20,Winter
2022-02-04,Toys,2030,4252,1484,60.81,20,Winter
2022-02-05,Toys,2062,4177,1767,65.61,20,Winter
2022-02-06,Toys,2413,4661,1796,55.93,20,Winter
2022-02-07,Toys,1701,3035,2079,55.32,20,Winter
2022-02-08,Toys,2403,4103,1760,59.29,20,Winter
2022-02-09,Toys,2496,4953,1481,63.9,20,Winter
2022-02-10,Toys,1926,2727,1703,58.81,20,Winter
2022-02-11,Toys,2280,4501,1521,57.43,20,Winter
2022-02-12,Toys,1398,3354,1813,58.03,20,Winter
2022-02-13,Toys,1667,3626,2222,54.53,20,Winter
2022-02-14,Toys,1265,4098,1676,60.52,15,Winter
2022-02-15,Toys,1995,4152,1728,57.29,20,Winter
2022-02-16,Toys,2620,4992,1597,52.65,20,Winter
2022-02-17,Toys,2272,4387,1671,54.26,20,Winter
2022-02-18,Toys,1511,3496,1875,59.22,20,Winter
2022-02-19,Toys,1825,4189,1398,54.5,20,Winter
2022-02-20,Toys,2213,4329,1565,60.45,20,Winter
2022-02-21,Toys,2336,4469,1468,56.97,20,Winter
2022-02-22,Toys,2214,4269,1826,54.29,20,Winter
2022-02-23,Toys,1685,3835,1660,58.16,20,Winter
2022-02-24,Toys,2524,4051,1329,41.98,20,Winter
2022-02-25,Toys,2115,3741,1714,53.84,20,Winter
2022-02-26,Toys,2488,4714,1682,61.05,20,Winter
2022-02-27,Toys,2824,3908,1681,64.14,20,Winter
2022-02-28,Toys,2441,4257,1370,58.0,20,Winter
2022-03-01,Toys,2302,4724,1484,65.69,20,Winter
2022-03-02,Toys,2682,4888,1655,54.45,20,Winter
2022-03-03,Toys,2278,3666,1764,59.26,20,Winter
2022-03-04,Toys,1614,3899,2084,56.21,20,Winter
2022-03-05,Toys,2028,3771,1882,39.99,20,Winter
2022-03-06,Toys,1329,3946,1738,54.63,20,Winter
2022-03-07,Toys,2337,5227,1305,66.25,20,Winter
2022-03-08,Toys,2814,4445,1927,42.04,20,Winter
2022-03-09,Toys,2666,4710,1670,58.65,20,Winter
2022-03-10,Toys,1919,4712,1702,50.0,20,Winter
2022-03-11,Toys,1727,3533,1696,63.27,20,Winter
2022-03-12,Toys,2249,3839,1915,53.02,20,Winter
2022-03-13,Toys,2089,4416,1460,65.47,20,Winter
2022-03-14,Toys,2818,4656,1503,57.14,20,Winter
2022-03-15,Toys,1351,4180,1847,65.16,20,Winter
2022-03-16,Toys,1394,3526,1583,57.22,20,Winter
2022-03-17,Toys,1882,4252,2129,55.78,20,Winter
2022-03-18,Toys,2157,3752,1763,50.22,20,Winter
2022-03-19,Toys,2726,4145,1687,57.24,20,Winter
2022-03-20,Toys,1877,4072,1705,66.61,20,Winter
2022-03-21,Toys,2427,4196,1453,60.81,20,Spring
2022-03-22,Toys,1521,3099,1608,63.5,20,Spring
2022-03-23,Toys,2190,3887,1845,51.47,20,Spring
2022-03-24,Toys,1958,3843,1627,61.64,20,Spring
2022-03-25,Toys,2550,4356,2074,50.24,20,Spring
2022-03-26,Toys,2535,4699,1664,53.64,20,Spring
2022-03-27,Toys,1721,3181,1612,45.07,20,Spring
2022-03-28,Toys,1334,3049,1621,54.14,20,Spring
2022-03-29,Toys,2368,4532,1648,52.45,20,Spring
2022-03-30,Toys,1956,4010,1571,46.12,20,Spring
2022-03-31,Toys,1248,3709,1718,69.92,20,Spring
2022-04-01,Toys,2622,4645,1682,52.26,20,Spring
2022-04-02,Toys,1951,4158,1631,59.44,20,Spring
2022-04-03,Toys,2141,3618,1787,51.37,20,Spring
2022-04-04,Toys,2551,4495,1613,54.25,20,Spring
2022-04-05,Toys,2410,3938,1626,47.95,20,Spring
2022-04-06,Toys,2162,4420,1964,52.73,15,Spring
2022-04-07,Toys,2518,4332,1390,73.9,20,Spring
2022-04-08,Toys,2201,4660,1703,53.99,20,Spring
2022-04-09,Toys,2136,4409,1738,47.62,20,Spring
2022-04-10,Toys,2379,4046,1713,51.69,20,Spring
2022-04-11,Toys,2359,4037,2181,47.81,20,Spring
2022-04-12,Toys,2065,3707,2118,59.02,20,Spring
2022-04-13,Toys,1911,4160,1601,59.95,20,Spring
2022-04-14,Toys,2089,4502,1452,49.02,20,Spring
2022-04-15,Toys,1705,4205,1806,65.01,20,Spring
2022-04-16,Toys,1692,4033,1481,66.7,20,Spring
2022-04-17,Toys,2856,5369,1540,51.27,20,Spring
2022-04-18,Toys,2446,3969,1668,61.85,15,Spring
2022-04-19,Toys,2569,4632,1725,51.21,20,Spring
2022-04-20,Toys,1614,4684,1328,52.15,20,Spring
2022-04-21,Toys,2210,4443,1509,53.1,15,Spring
2022-04-22,Toys,1642,4226,1541,55.45,20,Spring
2022-04-23,Toys,1772,4047,1503,72.43,20,Spring
2022-04-24,Toys,1608,3940,1580,57.26,20,Spring
2022-04-25,Toys,1623,3629,1725,58.57,20,Spring
2022-04-26,Toys,2248,4499,1314,56.29,15,Spring
2022-04-27,Toys,1571,4656,1749,47.41,20,Spring
2022-04-28,Toys,1840,3564,1812,63.65,20,Spring
2022-04-29,Toys,1250,3553,1562,58.22,20,Spring
2022-04-30,Toys,2279,5581,1935,47.62,20,Spring
2022-05-01,Toys,2383,4010,1988,58.8,20,Spring
2022-05-02,Toys,2256,4832,1831,50.87,20,Spring
2022-05-03,Toys,2498,4528,1993,58.69,20,Spring
2022-05-04,Toys,2401,3774,1436,60.81,20,Spring
2022-05-05,Toys,1380,3946,1550,59.12,20,Spring
2022-05-06,Toys,1555,3605,1756,47.79,20,Spring
2022-05-07,Toys,2022,3904,1815,54.64,20,Spring
2022-05-08,Toys,2337,4741,1862,53.58,20,Spring
2022-05-09,Toys,2068,4089,1595,52.72,20,Spring
2022-05-10,Toys,2214,4118,1780,59.39,20,Spring
2022-05-11,Toys,1580,3403,1750,62.77,20,Spring
2022-05-12,Toys,2197,3602,1660,57.17,20,Spring
2022-05-13,Toys,1233,3591,1593,44.73,20,Spring
2022-05-14,Toys,1795,3794,1359,58.83,20,Spring
2022-05-15,Toys,2009,3531,1915,58.2,20,Spring
2022-05-16,Toys,1827,3827,1468,36.83,20,Spring
2022-05-17,Toys,2427,3489,1424,53.26,20,Spring
2022-05-18,Toys,2251,4086,1548,59.22,20,Spring
2022-05-19,Toys,1953,3194,1558,49.52,20,Spring
2022-05-20,Toys,1674,3398,1351,48.54,20,Spring
2022-05-21,Toys,2161,3784,1573,51.22,20,Spring
2022-05-22,Toys,2198,4438,1551,58.95,20,Spring
2022-05-23,Toys,2323,4952,1656,55.92,20,Spring
2022-05-24,Toys,2262,3833,1773,60.95,20,Spring
2022-05-25,Toys,2282,4441,1836,60.86,20,Spring
2022-05-26,Toys,2203,4467,1331,57.13,20,Spring
2022-05-27,Toys,1813,5043,1794,49.94,20,Spring
2022-05-28,Toys,1492,3851,1529,45.4,20,Spring
2022-05-29,Toys,1703,3450,1341,65.29,20,Spring
2022-05-30,Toys,1891,3146,1505,48.58,20,Spring
2022-05-31,Toys,2043,4392,1664,63.75,20,Spring
2022-06-01,Toys,1640,3863,1810,64.52,20,Spring
2022-06-02,Toys,2079,4005,1614,57.08,20,Spring
2022-06-03,Toys,2105,4959,1536,63.98,20,Spring
2022-06-04,Toys,2042,4242,1884,66.87,20,Spring
2022-06-05,Toys,3298,4817,1734,42.88,20,Spring
2022-06-06,Toys,2537,4534,1701,56.58,20,Spring
2022-06-07,Toys,2086,3542,1776,50.64,20,Spring
2022-06-08,Toys,1763,4073,1959,56.84,20,Spring
2022-06-09,Toys,1622,4223,2003,65.35,20,Spring
2022-06-10,Toys,2144,3900,1358,62.12,20,Spring
2022-06-11,Toys,2212,4273,1768,63.33,20,Spring
2022-06-12,Toys,1508,4040,1582,54.9,20,Spring
2022-06-13,Toys,2513,4667,1705,48.92,20,Spring
2022-06-14,Toys,2126,4545,1507,56.13,20,Spring
2022-06-15,Toys,2730,5069,1785,44.36,20,Spring
2022-06-16,Toys,2346,4460,1658,51.91,20,Spring
2022-06-17,Toys,2172,3891,1513,53.51,20,Spring
2022-06-18,Toys,2568,4224,1875,38.37,20,Spring
2022-06-19,Toys,1705,3770,1222,56.05,20,Spring
2022-06-20,Toys,2743,4602,1787,55.2,20,Spring
2022-06-21,Toys,2034,4375,1747,70.95,20,Summer
2022-06-22,Toys,2413,4349,1349,51.14,20,Summer
2022-06-23,Toys,1873,3781,1871,46.31,20,Summer
2022-06-24,Toys,1763,2837,1258,52.47,20,Summer
2022-06-25,Toys,1760,4565,1719,59.66,20,Summer
2022-06-26,Toys,1861,3848,1786,55.45,20,Summer
2022-06-27,Toys,2126,3907,1831,56.42,20,Summer
2022-06-28,Toys,1775,3420,1672,58.24,20,Summer
2022-06-29,Toys,1767,3412,1367,49.43,20,Summer
2022-06-30,Toys,2162,4359,1508,48.02,20,Summer
2022-07-01,Toys,1669,4437,1874,62.29,20,Summer
2022-07-02,Toys,1799,3852,1427,53.43,20,Summer
2022-07-03,Toys,1632,4156,1652,58.19,20,Summer
2022-07-04,Toys,3113,4935,1549,57.84,20,Summer
2022-07-05,Toys,1865,3962,1438,46.9,20,Summer
2022-07-06,Toys,2361,4393,1483,52.93,20,Summer
2022-07-07,Toys,2104,4296,1706,54.27,20,Summer
2022-07-08,Toys,2377,4680,2159,54.22,20,Summer
2022-07-09,Toys,1234,2578,1693,42.99,20,Summer
2022-07-10,Toys,1333,4696,1540,51.41,20,Summer
2022-07-11,Toys,1623,3947,1694,59.32,20,Summer
2022-07-12,Toys,1481,2938,1769,55.28,20,Summer
2022-07-13,Toys,2408,4387,1822,69.99,20,Summer
2022-07-14,Toys,2034,4859,1524,45.6,20,Summer
2022-07-15,Toys,2254,4125,1648,62.28,20,Summer
2022-07-16,Toys,1679,4497,1624,53.96,20,Summer
2022-07-17,Toys,2331,4853,1421,55.79,20,Summer
2022-07-18,Toys,2613,4426,1465,52.84,15,Summer
2022-07-19,Toys,1695,4680,1513,48.24,20,Summer
2022-07-20,Toys,2396,4554,1357,62.27,20,Summer
2022-07-21,Toys,3162,4695,1728,60.83,20,Summer
2022-07-22,Toys,2713,4447,1572,50.69,20,Summer
2022-07-23,Toys,1711,4275,1510,56.33,20,Summer
2022-07-24,Toys,1998,4787,1299,60.13,20,Summer
2022-07-25,Toys,2417,4766,1476,53.25,20,Summer
2022-07-26,Toys,2229,4097,1644,49.77,20,Summer
2022-07-27,Toys,2298,3844,1430,57.89,20,Summer
2022-07-28,Toys,2594,3908,1509,58.52,20,Summer
2022-07-29,Toys,2528,4730,1557,57.05,20,Summer
2022-07-30,Toys,2333,4279,1993,49.14,20,Summer
2022-07-31,Toys,1930,4002,1944,55.9,15,Summer
2022-08-01,Toys,1676,3345,1734,59.57,20,Summer
2022-08-02,Toys,2515,3625,1517,63.5,20,Summer
2022-08-03,Toys,1966,4091,1672,59.92,20,Summer
2022-08-04,Toys,1675,4300,1544,54.64,20,Summer
2022-08-05,Toys,1774,4375,2034,55.26,20,Summer
2022-08-06,Toys,1930,4173,2002,49.11,20,Summer
2022-08-07,Toys,2427,4647,1495,60.55,20,Summer
2022-08-08,Toys,2220,4968,1782,54.91,20,Summer
2022-08-09,Toys,1455,3931,1869,62.81,20,Summer
2022-08-10,Toys,2942,4716,1679,49.82,20,Summer
2022-08-11,Toys,1670,4104,1767,52.77,20,Summer
2022-08-12,Toys,2650,4269,1667,62.68,20,Summer
2022-08-13,Toys,2251,4749,1563,56.93,20,Summer
2022-08-14,Toys,1832,3473,1560,58.16,20,Summer
2022-08-15,Toys,1486,3757,1626,46.53,20,Summer
2022-08-16,Toys,2261,4653,1545,54.13,20,Summer
2022-08-17,Toys,2434,4368,1203,47.98,20,Summer
2022-08-18,Toys,2314,4761,1511,56.05,20,Summer
2022-08-19,Toys,2767,5397,1783,46.82,20,Summer
2022-08-20,Toys,2270,4590,1724,44.9,20,Summer
2022-08-21,Toys,2068,4780,1708,54.6,15,Summer
2022-08-22,Toys,1711,3049,2089,56.13,20,Summer
2022-08-23,Toys,1706,4421,1656,59.01,20,Summer
2022-08-24,Toys,2393,4900,1682,59.01,20,Summer
2022-08-25,Toys,1799,3523,1620,77.72,20,Summer
2022-08-26,Toys,1845,3958,1716,45.91,20,Summer
2022-08-27,Toys,2231,4509,1614,49.95,20,Summer
2022-08-28,Toys,2244,4189,1391,46.58,20,Summer
2022-08-29,Toys,1862,3859,1586,57.3,20,Summer
2022-08-30,Toys,1757,3373,2046,57.55,20,Summer
2022-08-31,Toys,1901,3710,2013,54.38,20,Summer
2022-09-01,Toys,2637,4604,1711,60.35,20,Summer
2022-09-02,Toys,1965,4426,1720,54.15,20,Summer
2022-09-03,Toys,2230,4126,1889,47.0,20,Summer
2022-09-04,Toys,2038,4431,1722,62.63,20,Summer
2022-09-05,Toys,1569,3558,1316,54.95,20,Summer
2022-09-06,Toys,1822,3805,1734,51.28,20,Summer
2022-09-07,Toys,3110,4389,1698,64.21,20,Summer
2022-09-08,Toys,2232,3360,1771,47.81,20,Summer
2022-09-09,Toys,2827,4659,1750,58.07,20,Summer
2022-09-10,Toys,1610,3761,1123,55.28,20,Summer
2022-09-11,Toys,2289,4513,1693,66.77,20,Summer
2022-09-12,Toys,1816,3552,1583,60.85,20,Summer
2022-09-13,Toys,2277,3933,1352,43.93,20,Summer
2022-09-14,Toys,1909,3635,1713,46.22,20,Summer
2022-09-15,Toys,1630,3924,1690,59.53,20,Summer
2022-09-16,Toys,2194,4135,1675,46.53,20,Summer
2022-09-17,Toys,2198,4741,1377,59.46,20,Summer
2022-09-18,Toys,2885,4738,1639,45.12,20,Summer
2022-09-19,Toys,1737,4264,2016,48.31,20,Summer
2022-09-20,Toys,1869,4191,1771,52.83,20,Summer
2022-09-21,Toys,1863,4259,1751,69.9,20,Autumn
2022-09-22,Toys,1772,4663,1995,60.45,20,Autumn
