Date,Category,Units Sold,Inventory Level,Units Ordered,Price,Discount,Seasonality
2023-07-03,Toys,2726,4936,1588,60.35,20,Summer
2023-07-04,Toys,2069,4651,1731,63.2,20,Summer
2023-07-05,Toys,2696,4135,2073,56.03,20,Summer
2023-07-06,Toys,1859,3808,1702,53.12,20,Summer
2023-07-07,Toys,2176,3862,1418,46.68,20,Summer
2023-07-08,Toys,1995,3721,1609,51.19,20,Summer
2023-07-09,Toys,2048,4292,1918,51.1,20,Summer
2023-07-10,Toys,1857,4376,1660,45.06,20,Summer
2023-07-11,Toys,2733,4934,1557,48.33,15,Summer
2023-07-12,Toys,2088,3283,1566,45.48,20,Summer
2023-07-13,Toys,2434,4017,1789,44.9,20,Summer
2023-07-14,Toys,1814,4742,1710,57.83,20,Summer
2023-07-15,Toys,1884,3391,1488,50.01,20,Summer
2023-07-16,Toys,2275,5086,1735,59.33,20,Summer
2023-07-17,Toys,1721,4637,1541,61.4,20,Summer
2023-07-18,Toys,2971,4718,1311,55.16,20,Summer
2023-07-19,Toys,1743,3706,1294,61.33,20,Summer
2023-07-20,Toys,1613,3772,1413,59.21,20,Summer
2023-07-21,Toys,1899,3382,1553,71.15,20,Summer
2023-07-22,Toys,3074,4855,2082,48.9,20,Summer
2023-07-23,Toys,1462,3960,1773,59.89,20,Summer
2023-07-24,Toys,1821,3624,1930,53.96,20,Summer
2023-07-25,Toys,2434,3561,1783,53.68,20,Summer
2023-07-26,Toys,1141,3006,1713,50.84,20,Summer
2023-07-27,Toys,1251,3172,1725,56.07,20,Summer
2023-07-28,Toys,2354,4008,1102,71.21,20,Summer
2023-07-29,Toys,2422,4574,1689,60.96,20,Summer
2023-07-30,Toys,1521,4278,1956,55.03,20,Summer
2023-07-31,Toys,2558,4647,1528,59.63,20,Summer
2023-08-01,Toys,2219,4490,1405,65.45,20,Summer
2023-08-02,Toys,1874,3261,1389,58.92,20,Summer
2023-08-03,Toys,2285,4450,1520,64.91,20,Summer
2023-08-04,Toys,2063,4153,1490,54.45,20,Summer
2023-08-05,Toys,1838,3853,2085,62.23,20,Summer
2023-08-06,Toys,2237,4334,1256,55.4,20,Summer
2023-08-07,Toys,2291,4465,1670,52.73,20,Summer
2023-08-08,Toys,2534,4267,1594,57.6,20,Summer
2023-08-09,Toys,1349,4093,1756,61.73,20,Summer
2023-08-10,Toys,1914,3307,1243,49.56,20,Summer
2023-08-11,Toys,1842,3709,1675,64.66,20,Summer
2023-08-12,Toys,1784,4009,1566,60.05,20,Summer
2023-08-13,Toys,2109,4385,1567,57.79,20,Summer
2023-08-14,Toys,2792,4575,1252,59.14,20,Summer
2023-08-15,Toys,1491,3660,1349,57.27,20,Summer
2023-08-16,Toys,1614,4316,1576,49.22,20,Summer
2023-08-17,Toys,2078,3700,1506,59.82,20,Summer
2023-08-18,Toys,2242,4060,1275,54.18,20,Summer
2023-08-19,Toys,1710,4213,2029,53.93,20,Summer
2023-08-20,Toys,2142,4085,1288,49.0,20,Summer
2023-08-21,Toys,1893,4336,1609,52.99,20,Summer
2023-08-22,Toys,2378,4185,1402,55.84,20,Summer
2023-08-23,Toys,1850,3879,1683,55.51,20,Summer
2023-08-24,Toys,2192,4146,1842,45.88,20,Summer
2023-08-25,Toys,1286,3920,1783,62.18,20,Summer
2023-08-26,Toys,1772,3725,1515,52.44,15,Summer
2023-08-27,Toys,2608,4678,1757,51.52,20,Summer
2023-08-28,Toys,1809,4083,1845,53.28,20,Summer
2023-08-29,Toys,2441,4552,1597,52.93,20,Summer
2023-08-30,Toys,2524,4012,1540,60.67,20,Summer
2023-08-31,Toys,1820,3811,1797,56.42,20,Summer
2023-09-01,Toys,1524,3566,1740,54.74,20,Summer
2023-09-02,Toys,1959,3769,1532,53.44,20,Summer
2023-09-03,Toys,3030,5021,1838,59.21,20,Summer
2023-09-04,Toys,1897,4513,1658,47.13,20,Summer
2023-09-05,Toys,2125,4288,1689,57.64,20,Summer
2023-09-06,Toys,2075,3725,1726,53.18,15,Summer
2023-09-07,Toys,1681,3320,1795,54.04,20,Summer
2023-09-08,Toys,2250,4314,1663,54.08,20,Summer
2023-09-09,Toys,2294,4138,1742,42.02,20,Summer
2023-09-10,Toys,1543,4201,1872,50.64,20,Summer
2023-09-11,Toys,2286,3499,1779,52.86,20,Summer
2023-09-12,Toys,2346,3672,1481,49.3,20,Summer
2023-09-13,Toys,2471,4507,1598,55.39,20,Summer
2023-09-14,Toys,2614,4586,1800,62.88,20,Summer
2023-09-15,Toys,2118,3422,1492,54.77,15,Summer
2023-09-16,Toys,2669,4148,1922,53.66,20,Summer
2023-09-17,Toys,1795,4372,1784,54.16,20,Summer
2023-09-18,Toys,1438,2797,1491,64.78,20,Summer
2023-09-19,Toys,1742,4035,1085,68.24,20,Summer
2023-09-20,Toys,1694,4768,1840,61.81,20,Summer
2023-09-21,Toys,2169,4331,1337,42.73,20,Autumn
2023-09-22,Toys,1900,4011,1727,60.49,20,Autumn
2023-09-23,Toys,1748,3796,1939,68.62,20,Autumn
2023-09-24,Toys,2308,4542,1772,52.25,20,Autumn
2023-09-25,Toys,1824,3215,1626,49.67,20,Autumn
2023-09-26,Toys,1843,4524,1403,61.19,20,Autumn
2023-09-27,Toys,1831,3574,1267,43.32,20,Autumn
2023-09-28,Toys,1991,4152,1910,48.08,20,Autumn
2023-09-29,Toys,2053,3896,1898,43.03,20,Autumn
2023-09-30,Toys,2313,4762,1503,64.3,20,Autumn
2023-10-01,Toys,2281,4398,1689,64.75,20,Autumn
2023-10-02,Toys,1946,4216,1798,54.28,15,Autumn
2023-10-03,Toys,2093,3738,1829,53.68,20,Autumn
2023-10-04,Toys,2008,3853,1722,62.17,20,Autumn
2023-10-05,Toys,1837,3321,1662,40.76,20,Autumn
2023-10-06,Toys,2095,4785,1517,45.77,20,Autumn
2023-10-07,Toys,2860,4635,1835,61.9,20,Autumn
2023-10-08,Toys,1741,3237,1296,35.8,20,Autumn
2023-10-09,Toys,2289,4657,1800,64.18,20,Autumn
2023-10-10,Toys,2025,4093,1888,63.61,20,Autumn
2023-10-11,Toys,1773,4557,1603,40.9,20,Autumn
2023-10-12,Toys,2733,5128,1886,62.19,20,Autumn
2023-10-13,Toys,1329,4029,1969,59.58,20,Autumn
2023-10-14,Toys,2273,4534,1725,53.48,20,Autumn
2023-10-15,Toys,2062,4739,1349,53.77,20,Autumn
2023-10-16,Toys,1599,3668,1821,53.14,20,Autumn
2023-10-17,Toys,2207,4710,1850,56.42,20,Autumn
2023-10-18,Toys,3056,5027,1638,64.59,20,Autumn
2023-10-19,Toys,2005,4006,1741,49.06,20,Autumn
2023-10-20,Toys,2239,3820,1822,57.89,20,Autumn
2023-10-21,Toys,2106,4309,1727,43.74,20,Autumn
2023-10-22,Toys,2251,3771,1842,58.73,20,Autumn
2023-10-23,Toys,1546,4233,1720,71.8,20,Autumn
2023-10-24,Toys,1729,3069,1906,60.2,20,Autumn
2023-10-25,Toys,2177,4208,1709,50.85,20,Autumn
2023-10-26,Toys,2294,4900,1524,51.04,20,Autumn
2023-10-27,Toys,1617,4005,1748,69.89,20,Autumn
2023-10-28,Toys,2712,4796,1513,44.76,20,Autumn
2023-10-29,Toys,1839,4260,2180,54.08,20,Autumn
2023-10-30,Toys,1550,4590,1672,50.92,20,Autumn
2023-10-31,Toys,1784,3690,1808,53.11,15,Autumn
2023-11-01,Toys,2049,3829,1922,54.53,20,Autumn
2023-11-02,Toys,2061,4052,1456,45.21,20,Autumn
2023-11-03,Toys,1864,4148,1157,58.19,15,Autumn
2023-11-04,Toys,2680,5347,1683,55.89,20,Autumn
2023-11-05,Toys,2057,4305,1412,58.2,20,Autumn
2023-11-06,Toys,1587,3324,1498,63.0,20,Autumn
2023-11-07,Toys,1853,4626,1417,54.77,20,Autumn
2023-11-08,Toys,2085,3354,1678,52.29,20,Autumn
2023-11-09,Toys,1748,4208,1282,59.79,20,Autumn
2023-11-10,Toys,2011,4549,1936,60.19,20,Autumn
2023-11-11,Toys,2606,3657,1822,65.66,20,Autumn
2023-11-12,Toys,2561,4787,1819,62.33,20,Autumn
2023-11-13,Toys,2130,4285,1486,61.84,20,Autumn
2023-11-14,Toys,2755,4409,1670,56.01,20,Autumn
2023-11-15,Toys,1557,4272,2045,63.19,20,Autumn
2023-11-16,Toys,2057,3899,1653,57.14,20,Autumn
2023-11-17,Toys,2197,4692,1888,50.09,20,Autumn
2023-11-18,Toys,1774,3483,1664,52.73,20,Autumn
2023-11-19,Toys,2440,4440,1246,66.71,20,Autumn
2023-11-20,Toys,2458,4027,1481,42.13,20,Autumn
2023-11-21,Toys,1531,3838,1877,57.61,20,Autumn
2023-11-22,Toys,2365,5000,1603,59.36,20,Autumn
2023-11-23,Toys,1722,3954,1420,53.11,20,Autumn
2023-11-24,Toys,1715,3687,1399,51.53,20,Autumn
2023-11-25,Toys,1990,4268,1683,64.95,20,Autumn
2023-11-26,Toys,2590,4703,1230,63.22,20,Autumn
2023-11-27,Toys,1380,3565,1547,49.4,20,Autumn
2023-11-28,Toys,2079,3738,1273,48.21,20,Autumn
2023-11-29,Toys,2175,4527,1362,53.07,20,Autumn
2023-11-30,Toys,2092,4337,1924,41.12,20,Autumn
2023-12-01,Toys,2120,4172,1771,65.34,20,Autumn
2023-12-02,Toys,2792,4077,1560,55.86,20,Autumn
2023-12-03,Toys,1433,3842,1584,72.05,20,Autumn
2023-12-04,Toys,2063,4040,1452,43.58,20,Autumn
2023-12-05,Toys,2192,3832,1414,48.19,20,Autumn
2023-12-06,Toys,2112,3635,1812,50.21,20,Autumn
2023-12-07,Toys,1550,3689,1481,60.68,20,Autumn
2023-12-08,Toys,2118,3900,1639,37.35,20,Autumn
2023-12-09,Toys,2446,4498,1859,45.29,20,Autumn
2023-12-10,Toys,2401,4017,1926,59.6,20,Autumn
2023-12-11,Toys,1849,4571,1729,58.83,15,Autumn
2023-12-12,Toys,2492,4269,1760,57.77,20,Autumn
2023-12-13,Toys,2904,4768,1602,46.54,20,Autumn
2023-12-14,Toys,2462,4440,1839,61.6,20,Autumn
2023-12-15,Toys,2368,4106,1740,60.45,20,Autumn
2023-12-16,Toys,1810,3913,1550,49.57,20,Autumn
2023-12-17,Toys,2162,3543,1875,47.21,20,Autumn
2023-12-18,Toys,1873,4444,1746,47.47,20,Autumn
2023-12-19,Toys,2399,4309,1558,52.41,20,Autumn
2023-12-20,Toys,2734,4896,1583,56.91,20,Autumn
2023-12-21,Toys,1597,3488,1354,57.24,20,Winter
2023-12-22,Toys,1969,4387,1626,60.17,20,Winter
2023-12-23,Toys,2294,4579,1811,49.23,20,Winter
2023-12-24,Toys,2085,4250,1600,52.37,20,Winter
2023-12-25,Toys,2050,3942,1792,42.52,20,Winter
2023-12-26,Toys,1952,3665,1799,65.53,20,Winter
2023-12-27,Toys,1504,3097,1629,54.98,20,Winter
2023-12-28,Toys,2639,4087,1463,58.05,20,Winter
2023-12-29,Toys,2119,4043,1836,55.45,20,Winter
2023-12-30,Toys,1674,3764,1856,70.83,20,Winter
2023-12-31,Toys,1281,3652,1441,62.45,20,Winter
2024-01-01,Toys,2907,4577,2066,48.98,20,Winter
2022-01-01,Clothing,2305,4331,1882,51.88,20,Winter
2022-01-02,Clothing,2368,4584,1520,59.73,20,Winter
2022-01-03,Clothing,1617,3181,1614,61.36,20,Winter
2022-01-04,Clothing,2458,3860,1465,57.42,20,Winter
2022-01-05,Clothing,1817,4900,1667,55.44,20,Winter
2022-01-06,Clothing,1911,4059,1713,52.36,20,Winter
2022-01-07,Clothing,1018,3744,1848,57.58,20,Winter
2022-01-08,Clothing,1707,3746,1559,45.52,20,Winter
2022-01-09,Clothing,2694,4650,1649,53.08,20,Winter
2022-01-10,Clothing,1744,4339,1451,59.91,20,Winter
2022-01-11,Clothing,2419,3993,1780,51.47,20,Winter
2022-01-12,Clothing,2436,4711,1830,58.39,20,Winter
2022-01-13,Clothing,1957,3717,1659,41.21,20,Winter
2022-01-14,Clothing,1957,3707,1181,55.75,20,Winter
2022-01-15,Clothing,1573,3961,1831,48.77,20,Winter
2022-01-16,Clothing,2274,4413,1972,56.2,20,Winter
2022-01-17,Clothing,2040,3550,1642,78.23,20,Winter
2022-01-18,Clothing,1544,3608,1538,48.3,20,Winter
2022-01-19,Clothing,2123,4187,1782,54.62,20,Winter
2022-01-20,Clothing,2395,4251,1751,54.74,20,Winter
2022-01-21,Clothing,2626,5272,1561,61.27,20,Winter
2022-01-22,Clothing,2720,3889,1351,56.62,20,Winter
2022-01-23,Clothing,2036,3980,1750,41.47,20,Winter
2022-01-24,Clothing,1543,4056,1516,54.07,20,Winter
2022-01-25,Clothing,1707,4301,1610,41.67,20,Winter
2022-01-26,Clothing,2097,4062,1864,56.67,20,Winter
2022-01-27,Clothing,1444,3545,1430,60.91,20,Winter
2022-01-28,Clothing,1990,3216,1940,58.46,20,Winter
2022-01-29,Clothing,1692,3203,1527,51.13,20,Winter
2022-01-30,Clothing,1849,4136,1275,54.04,20,Winter
2022-01-31,Clothing,1534,3783,1756,54.68,20,Winter
2022-02-01,Clothing,2295,3951,1640,46.47,20,Winter
2022-02-02,Clothing,2358,4419,1956,46.87,20,Winter
2022-02-03,Clothing,2022,4118,1512,62.51,20,Winter
2022-02-04,Clothing,2296,4492,2085,63.09,20,Winter
2022-02-05,Clothing,1403,3602,1667,53.67,20,Winter
2022-02-06,Clothing,1349,3536,1671,58.78,20,Winter
2022-02-07,Clothing,2792,5024,1656,62.51,20,Winter
2022-02-08,Clothing,3268,4654,1717,58.36,20,Winter
2022-02-09,Clothing,1771,3970,1781,53.86,20,Winter
2022-02-10,Clothing,1476,3333,1742,56.71,20,Winter
2022-02-11,Clothing,2589,4801,1775,44.6,20,Winter
2022-02-12,Clothing,2658,4440,1852,62.96,20,Winter
2022-02-13,Clothing,1748,3418,1647,60.74,20,Winter
2022-02-14,Clothing,1645,4452,1876,60.58,20,Winter
2022-02-15,Clothing,2114,4514,1575,56.38,20,Winter
2022-02-16,Clothing,2429,4931,1476,53.48,20,Winter
2022-02-17,Clothing,1854,3665,1969,60.97,20,Winter
2022-02-18,Clothing,2467,4713,1679,61.57,20,Winter
2022-02-19,Clothing,1910,4086,1619,64.03,20,Winter
2022-02-20,Clothing,2056,4608,1739,54.53,20,Winter
2022-02-21,Clothing,1545,3585,1673,60.51,15,Winter
2022-02-22,Clothing,2264,3697,2153,63.11,20,Winter
2022-02-23,Clothing,1978,3906,1353,45.84,20,Winter
2022-02-24,Clothing,2373,4896,1824,46.01,20,Winter
2022-02-25,Clothing,1896,4174,1532,47.35,20,Winter
2022-02-26,Clothing,1902,3856,1463,41.05,20,Winter
2022-02-27,Clothing,2823,4712,1421,49.07,20,Winter
2022-02-28,Clothing,2182,4465,1472,46.39,20,Winter
2022-03-01,Clothing,2034,3919,1563,55.05,20,Winter
2022-03-02,Clothing,1616,3124,1494,63.16,20,Winter
2022-03-03,Clothing,1983,4154,2055,56.72,20,Winter
2022-03-04,Clothing,1904,4348,1638,61.09,20,Winter
2022-03-05,Clothing,2354,4229,1713,59.45,20,Winter
2022-03-06,Clothing,2260,4953,1610,62.09,20,Winter
2022-03-07,Clothing,1803,4118,1732,53.37,20,Winter
2022-03-08,Clothing,1500,3681,1617,54.01,20,Winter
2022-03-09,Clothing,2012,4489,1321,43.86,20,Winter
2022-03-10,Clothing,2022,3702,1813,47.78,20,Winter
2022-03-11,Clothing,1358,4400,1655,62.23,15,Winter
2022-03-12,Clothing,1797,4212,1324,58.11,20,Winter
2022-03-13,Clothing,2220,4484,1452,61.64,20,Winter
2022-03-14,Clothing,2112,4836,1825,61.08,20,Winter
2022-03-15,Clothing,1248,3737,1763,55.36,20,Winter
2022-03-16,Clothing,2216,4138,1591,60.89,20,Winter
2022-03-17,Clothing,2080,3927,1825,56.92,20,Winter
2022-03-18,Clothing,2721,4206,1861,64.68,20,Winter
2022-03-19,Clothing,2614,4371,1307,62.75,20,Winter
2022-03-20,Clothing,2246,5226,2136,60.28,20,Winter
2022-03-21,Clothing,1641,3622,2061,54.65,20,Spring
2022-03-22,Clothing,1699,4365,1283,46.02,20,Spring
2022-03-23,Clothing,2198,4617,1575,50.66,20,Spring
2022-03-24,Clothing,1767,3443,1645,58.68,20,Spring
2022-03-25,Clothing,1896,4112,1297,51.62,20,Spring
2022-03-26,Clothing,1451,3077,1393,55.69,20,Spring
2022-03-27,Clothing,2388,4680,1832,56.89,20,Spring
2022-03-28,Clothing,2407,4338,1891,60.1,20,Spring
2022-03-29,Clothing,1928,4195,1774,55.69,20,Spring
2022-03-30,Clothing,1962,4249,1685,46.85,20,Spring
2022-03-31,Clothing,2169,4249,1643,56.59,20,Spring
2022-04-01,Clothing,1941,3870,1826,48.67,20,Spring
2022-04-02,Clothing,2102,4140,1918,52.66,20,Spring
2022-04-03,Clothing,2193,4550,1912,62.28,20,Spring
2022-04-04,Clothing,2513,4281,1790,53.17,20,Spring
2022-04-05,Clothing,1920,3586,1799,61.77,20,Spring
2022-04-06,Clothing,2011,4495,1424,47.07,20,Spring
2022-04-07,Clothing,1842,4516,1598,56.95,20,Spring
2022-04-08,Clothing,2213,4502,1633,51.59,20,Spring
2022-04-09,Clothing,2218,4449,1535,46.97,20,Spring
2022-04-10,Clothing,1358,4249,1381,51.16,20,Spring
2022-04-11,Clothing,2296,3797,1748,49.86,20,Spring
2022-04-12,Clothing,2770,3815,1746,41.7,20,Spring
2022-04-13,Clothing,2400,3984,1455,66.36,20,Spring
2022-04-14,Clothing,2340,3913,2035,56.2,20,Spring
2022-04-15,Clothing,1887,3973,1791,50.68,20,Spring
2022-04-16,Clothing,1937,3759,1393,63.66,20,Spring
2022-04-17,Clothing,2051,4121,1518,52.86,15,Spring
2022-04-18,Clothing,1700,3820,1657,59.48,20,Spring
2022-04-19,Clothing,2024,4042,1752,52.24,20,Spring
2022-04-20,Clothing,2406,4062,1054,56.7,20,Spring
2022-04-21,Clothing,3182,5102,1607,61.23,20,Spring
2022-04-22,Clothing,1774,3909,1616,59.12,20,Spring
2022-04-23,Clothing,1715,4061,1796,51.43,20,Spring
2022-04-24,Clothing,2222,3850,1817,51.91,20,Spring
2022-04-25,Clothing,1996,3624,1921,54.32,20,Spring
2022-04-26,Clothing,1366,3668,1724,51.03,15,Spring
2022-04-27,Clothing,2894,4569,1767,45.66,20,Spring
2022-04-28,Clothing,1762,3777,1782,54.94,20,Spring
2022-04-29,Clothing,2036,4190,1640,50.28,20,Spring
2022-04-30,Clothing,1897,3607,1678,55.76,20,Spring
2022-05-01,Clothing,1663,4120,1489,61.2,20,Spring
2022-05-02,Clothing,1746,3161,1498,48.86,20,Spring
2022-05-03,Clothing,2144,5251,1412,48.81,20,Spring
2022-05-04,Clothing,1610,3448,1739,50.77,20,Spring
2022-05-05,Clothing,1993,3477,1571,55.75,20,Spring
2022-05-06,Clothing,2221,4813,1865,44.24,20,Spring
2022-05-07,Clothing,1740,4025,1330,58.34,20,Spring
2022-05-08,Clothing,2038,4537,1611,61.04,20,Spring
2022-05-09,Clothing,2248,3963,1507,42.07,20,Spring
2022-05-10,Clothing,1827,3701,1475,52.59,20,Spring
2022-05-11,Clothing,2397,4571,1700,59.21,20,Spring
2022-05-12,Clothing,2004,3747,1462,51.45,20,Spring
2022-05-13,Clothing,2558,3832,1758,44.16,20,Spring
2022-05-14,Clothing,1684,3711,2317,54.61,20,Spring
2022-05-15,Clothing,1996,3733,1834,48.12,20,Spring
2022-05-16,Clothing,2218,4317,1657,55.36,20,Spring
2022-05-17,Clothing,2146,4546,1548,49.75,20,Spring
2022-05-18,Clothing,1994,3992,1581,42.87,20,Spring
2022-05-19,Clothing,2597,4776,1773,51.43,20,Spring
2022-05-20,Clothing,1593,3841,1692,56.8,20,Spring
2022-05-21,Clothing,1480,3573,1353,46.51,20,Spring
2022-05-22,Clothing,2460,4118,1395,64.87,20,Spring
2022-05-23,Clothing,1942,4338,1372,60.39,20,Spring
2022-05-24,Clothing,1958,4269,1873,48.86,20,Spring
2022-05-25,Clothing,2118,3766,1766,68.78,20,Spring
2022-05-26,Clothing,2533,4028,1396,55.31,20,Spring
2022-05-27,Clothing,2465,4129,1926,49.34,20,Spring
2022-05-28,Clothing,1908,3833,2086,52.0,20,Spring
2022-05-29,Clothing,1471,4080,1908,58.5,20,Spring
2022-05-30,Clothing,2312,4800,1530,44.8,20,Spring
2022-05-31,Clothing,1631,3768,1650,69.68,20,Spring
2022-06-01,Clothing,1268,4064,1672,56.9,15,Spring
2022-06-02,Clothing,2369,4598,1371,47.68,20,Spring
2022-06-03,Clothing,2587,5264,1446,46.63,20,Spring
2022-06-04,Clothing,1351,3691,1592,49.82,20,Spring
2022-06-05,Clothing,2082,3284,1709,63.41,20,Spring
2022-06-06,Clothing,1195,2802,1439,49.43,20,Spring
2022-06-07,Clothing,2046,4429,1962,56.31,20,Spring
2022-06-08,Clothing,2015,4981,1608,52.58,20,Spring
2022-06-09,Clothing,2108,4376,1510,63.63,20,Spring
2022-06-10,Clothing,1840,4323,1446,50.25,20,Spring
2022-06-11,Clothing,2619,4380,1354,49.8,20,Spring
2022-06-12,Clothing,2034,4266,1662,64.2,20,Spring
2022-06-13,Clothing,1496,4976,2227,53.96,20,Spring
2022-06-14,Clothing,2232,3807,1634,43.0,20,Spring
2022-06-15,Clothing,2409,3443,1528,59.8,20,Spring
2022-06-16,Clothing,1626,4318,1796,49.13,20,Spring
2022-06-17,Clothing,2146,4296,1740,64.79,20,Spring
2022-06-18,Clothing,1381,3857,1680,51.01,20,Spring
2022-06-19,Clothing,2247,4625,1730,51.53,20,Spring
2022-06-20,Clothing,2088,4941,1511,68.57,20,Spring
2022-06-21,Clothing,3100,4609,1513,49.51,20,Summer
2022-06-22,Clothing,2158,4599,1520,58.98,20,Summer
2022-06-23,Clothing,2205,4225,1301,64.14,20,Summer
2022-06-24,Clothing,2260,4093,1816,54.93,20,Summer
2022-06-25,Clothing,1600,4830,1582,55.64,20,Summer
2022-06-26,Clothing,2659,4280,1518,51.82,20,Summer
2022-06-27,Clothing,1878,4686,1452,52.35,20,Summer
2022-06-28,Clothing,1080,3220,1768,64.03,20,Summer
2022-06-29,Clothing,2788,4292,1737,64.98,20,Summer
2022-06-30,Clothing,2131,3846,1618,57.93,20,Summer
2022-07-01,Clothing,1410,3489,1672,71.48,20,Summer
2022-07-02,Clothing,2018,3551,1610,45.45,20,Summer
2022-07-03,Clothing,2013,3893,1453,69.8,20,Summer
2022-07-04,Clothing,2121,3557,1830,51.98,20,Summer
2022-07-05,Clothing,2437,5117,1720,48.47,20,Summer
2022-07-06,Clothing,1690,3648,1826,62.97,20,Summer
2022-07-07,Clothing,1788,4419,1924,58.32,20,Summer
2022-07-08,Clothing,2116,3762,1952,47.29,20,Summer
2022-07-09,Clothing,1667,4221,1647,65.27,20,Summer
2022-07-10,Clothing,1717,3251,1487,60.23,15,Summer
2022-07-11,Clothing,2289,4627,1587,54.1,20,Summer
2022-07-12,Clothing,1700,3295,1553,59.99,20,Summer
2022-07-13,Clothing,1576,2938,1841,45.46,15,Summer
2022-07-14,Clothing,2395,4009,1312,61.19,20,Summer
2022-07-15,Clothing,1906,3536,1703,65.82,20,Summer
2022-07-16,Clothing,1946,3881,1515,58.12,20,Summer
2022-07-17,Clothing,1751,4393,1565,50.27,20,Summer
2022-07-18,Clothing,1641,4395,1638,51.82,15,Summer
2022-07-19,Clothing,2580,4245,2002,52.99,20,Summer
2022-07-20,Clothing,2096,4174,1794,63.41,20,Summer
2022-07-21,Clothing,2196,4162,1366,47.09,20,Summer
2022-07-22,Clothing,2650,4465,1761,64.8,20,Summer
2022-07-23,Clothing,2288,4351,1568,46.34,20,Summer
2022-07-24,Clothing,2337,4702,1553,59.52,20,Summer
2022-07-25,Clothing,1962,4156,1271,43.54,20,Summer
2022-07-26,Clothing,1504,4197,1708,63.01,20,Summer
2022-07-27,Clothing,2212,4505,2087,53.49,15,Summer
2022-07-28,Clothing,2037,3609,1703,48.96,20,Summer
2022-07-29,Clothing,2282,4544,1502,66.09,20,Summer
2022-07-30,Clothing,1620,2989,1471,53.98,20,Summer
2022-07-31,Clothing,1059,3587,1846,59.24,20,Summer
2022-08-01,Clothing,2130,4146,1498,52.13,20,Summer
2022-08-02,Clothing,2284,4242,1438,47.36,20,Summer
2022-08-03,Clothing,1521,3533,1535,56.17,20,Summer
2022-08-04,Clothing,2598,4189,1933,43.21,20,Summer
2022-08-05,Clothing,2156,3697,1552,39.96,20,Summer
2022-08-06,Clothing,1955,4250,1816,66.31,20,Summer
2022-08-07,Clothing,1878,3623,1810,56.28,15,Summer
2022-08-08,Clothing,1950,3416,1563,56.96,20,Summer
2022-08-09,Clothing,1997,3715,1782,60.2,20,Summer
2022-08-10,Clothing,2335,5551,1642,57.38,20,Summer
2022-08-11,Clothing,1745,3846,1639,49.21,20,Summer
2022-08-12,Clothing,1488,3866,1678,57.01,20,Summer
2022-08-13,Clothing,2492,5090,1797,58.32,20,Summer
2022-08-14,Clothing,2474,3731,1447,48.49,20,Summer
2022-08-15,Clothing,1172,3048,1506,51.78,20,Summer
2022-08-16,Clothing,2316,4344,1688,55.73,20,Summer
2022-08-17,Clothing,1735,4364,1587,51.62,20,Summer
2022-08-18,Clothing,2015,3584,1554,45.16,20,Summer
2022-08-19,Clothing,2155,4117,2015,63.93,20,Summer
2022-08-20,Clothing,1432,4318,1913,57.73,15,Summer
2022-08-21,Clothing,1339,3759,1596,51.31,20,Summer
2022-08-22,Clothing,1381,4171,1875,52.74,20,Summer
2022-08-23,Clothing,2388,4351,2099,52.44,20,Summer
2022-08-24,Clothing,2008,3585,1602,58.93,20,Summer
2022-08-25,Clothing,2001,4086,1507,54.51,20,Summer
2022-08-26,Clothing,2102,4449,1928,54.65,20,Summer
2022-08-27,Clothing,2363,4397,1905,51.79,20,Summer
2022-08-28,Clothing,1480,4555,1779,66.02,20,Summer
2022-08-29,Clothing,1618,3559,1944,44.83,20,Summer
2022-08-30,Clothing,2440,4050,1521,56.95,20,Summer
2022-08-31,Clothing,2185,4829,1861,54.38,20,Summer
2022-09-01,Clothing,2450,5250,1576,57.33,20,Summer
2022-09-02,Clothing,2190,3810,1266,59.75,20,Summer
2022-09-03,Clothing,1631,4139,1598,56.02,20,Summer
2022-09-04,Clothing,1712,3673,1648,52.88,20,Summer
2022-09-05,Clothing,1990,4606,1420,58.29,20,Summer
2022-09-06,Clothing,1862,3336,1680,54.21,20,Summer
2022-09-07,Clothing,1985,3664,1398,55.24,20,Summer
2022-09-08,Clothing,1876,3946,1887,53.34,20,Summer
2022-09-09,Clothing,2120,4544,1633,57.0,20,Summer
2022-09-10,Clothing,1876,4480,1744,50.99,20,Summer
2022-09-11,Clothing,2355,4920,1796,54.69,20,Summer
2022-09-12,Clothing,2163,4664,1749,63.41,20,Summer
2022-09-13,Clothing,1825,4108,1749,59.27,20,Summer
2022-09-14,Clothing,2489,4562,1721,51.41,20,Summer
2022-09-15,Clothing,1625,3273,1740,56.05,20,Summer
2022-09-16,Clothing,2001,3881,1743,63.59,20,Summer
2022-09-17,Clothing,1732,4268,1906,56.45,20,Summer
2022-09-18,Clothing,2911,4536,1734,50.77,20,Summer
2022-09-19,Clothing,2656,4875,1270,58.48,20,Summer
2022-09-20,Clothing,1594,3790,1392,67.58,20,Summer
2022-09-21,Clothing,1823,4360,1826,58.96,20,Autumn
2022-09-22,Clothing,1633,3289,1450,54.59,20,Autumn
2022-09-23,Clothing,2117,3790,1590,63.14,20,Autumn
2022-09-24,Clothing,2036,3979,1672,43.1,20,Autumn
2022-09-25,Clothing,1701,3880,1649,58.85,20,Autumn
2022-09-26,Clothing,2054,4057,1362,55.16,20,Autumn
2022-09-27,Clothing,1637,4060,1670,50.08,20,Autumn
